time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.mlp_up_proj.min,time_stats.mlp_up_proj.max,time_stats.mlp_up_proj.mean,time_stats.mlp_up_proj.median,time_stats.mlp_up_proj.std,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.mlp_down_proj.min,time_stats.mlp_down_proj.max,time_stats.mlp_down_proj.mean,time_stats.mlp_down_proj.median,time_stats.mlp_down_proj.std,time_stats.add.min,time_stats.add.max,time_stats.add.mean,time_stats.add.median,time_stats.add.std,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,num_tokens,num_tensor_parallel_workers
0.307,0.315,0.3110476190476191,0.311,0.0020581126461880314,0.11800000000000001,0.12,0.11880000000000004,0.11900000000000001,0.0005099019513592774,4.929,5.018,4.99965,4.9975000000000005,0.020536004966886734,0.227,0.233,0.23055000000000003,0.2305,0.0013955285736952877,1.703,1.747,1.7312,1.729,0.010419213022104908,7.287,7.469,7.386300000000001,7.382000000000001,0.044107935793913554,0.359,0.363,0.3611,0.361,0.001044030650891056,7.478,7.659,7.58635,7.574,0.05441716181500105,0.221,0.224,0.22200000000000003,0.222,0.0005477225575051667,64,64,8192,36864,50272,False,3168,1
0.304,0.31,0.3079047619047619,0.308,0.0018232561637215872,0.116,0.11900000000000001,0.11774999999999998,0.11800000000000001,0.0007664854858377951,4.881,5.019,4.985,4.994,0.032931747600150184,0.226,0.231,0.22830000000000003,0.2285,0.0016155494421403527,1.686,1.74,1.7214500000000004,1.727,0.013955196164869928,7.214,7.47,7.35475,7.382000000000001,0.0633520915203279,0.354,0.362,0.35734999999999995,0.358,0.0016815171720800251,7.401,7.7490000000000006,7.55535,7.573,0.07561962377584282,0.218,0.221,0.2193,0.219,0.0007141428428542857,64,64,8192,36864,50272,False,3136,1
0.301,0.307,0.3042380952380952,0.304,0.0015400915836948803,0.116,0.11800000000000001,0.11650000000000002,0.116,0.0005916079783099622,4.934,5.0200000000000005,4.983649999999999,4.993,0.023679685386423503,0.223,0.23,0.22600000000000003,0.2255,0.0016733200530681526,1.705,1.7610000000000001,1.7242500000000003,1.7265000000000001,0.012090802289343772,7.293,7.507000000000001,7.363350000000001,7.38,0.04864902362843472,0.352,0.357,0.3538,0.354,0.0011224972160321833,7.481,7.7250000000000005,7.557849999999999,7.571,0.05367334068231647,0.215,0.217,0.21669999999999998,0.217,0.0005567764362830027,64,64,8192,36864,50272,False,3104,1
0.295,0.306,0.30133333333333334,0.302,0.0023970881806958536,0.114,0.117,0.11570000000000003,0.116,0.0008426149773176366,4.671,4.806,4.772950000000001,4.78,0.040366415496053076,0.222,0.226,0.22425,0.224,0.0011346805717910228,1.682,1.729,1.7194000000000003,1.721,0.012055704044144437,6.83,7.065,6.991699999999999,6.989000000000001,0.07220879447823517,0.34800000000000003,0.352,0.35130000000000006,0.352,0.001307669683062181,6.93,7.125,7.076800000000001,7.0905000000000005,0.060133684404001186,0.214,0.218,0.21509999999999999,0.215,0.0007681145747868616,64,64,8192,36864,50272,False,3072,1
0.296,0.302,0.29847619047619045,0.298,0.0016509462688914032,0.114,0.116,0.11480000000000004,0.115,0.0006782329983125276,4.722,4.808,4.765899999999999,4.78,0.02722664136466334,0.219,0.223,0.22149999999999997,0.222,0.0014662878298615193,1.701,1.729,1.716,1.721,0.009984988733093295,6.897,7.066,6.968300000000001,6.9830000000000005,0.053867522682967295,0.34600000000000003,0.34900000000000003,0.34725,0.34800000000000003,0.0009937303457175906,7.008,7.123,7.06665,7.091,0.04402076214696879,0.212,0.213,0.2123,0.212,0.0004582575694955844,64,64,8192,36864,50272,False,3040,1
0.28700000000000003,0.298,0.2949047619047619,0.296,0.0027238761230619166,0.112,0.116,0.1137,0.114,0.0008426149773176366,4.618,4.781,4.755700000000001,4.776,0.041618625638048135,0.215,0.225,0.21964999999999998,0.22,0.0019045996954740927,1.663,1.722,1.7131999999999998,1.721,0.014489996549343975,6.748,6.992,6.94015,6.96,0.06261172014886666,0.34,0.34500000000000003,0.34340000000000004,0.34400000000000003,0.001280624847486571,6.852,7.091,7.0512500000000005,7.083,0.06353335738019823,0.21,0.211,0.2103,0.21,0.00045825756949558437,64,64,8192,36864,50272,False,3008,1
0.28700000000000003,0.296,0.2915238095238095,0.292,0.002014685314410108,0.112,0.114,0.11295,0.113,0.0006689544080129832,4.722,4.781,4.7543500000000005,4.7775,0.027357403020023586,0.214,0.218,0.21664999999999995,0.217,0.0011521718621802922,1.7,1.722,1.7130000000000003,1.721,0.009904544411531517,6.894,6.987,6.945749999999999,6.9795,0.04190092481079626,0.339,0.341,0.33980000000000005,0.34,0.0008124038404635967,7.003,7.091,7.050299999999998,7.067500000000001,0.04078614960988582,0.20800000000000002,0.209,0.20815000000000006,0.20800000000000002,0.00035707142142713287,64,64,8192,36864,50272,False,2976,1
0.289,0.301,0.29628571428571426,0.296,0.002796985743921605,0.112,0.115,0.11295,0.113,0.0009205976319760994,4.5680000000000005,4.764,4.694550000000001,4.6845,0.04416726729151353,0.216,0.222,0.21915,0.2195,0.001589811309558466,1.528,1.582,1.5595000000000003,1.561,0.013778606605894514,6.819,7.043,6.9422,6.945,0.06345833278616766,0.337,0.343,0.3409,0.341,0.0015779733838059513,6.841,7.175,7.042150000000001,7.0535,0.0692251941131261,0.20700000000000002,0.209,0.20810000000000003,0.20800000000000002,0.0005385164807134417,64,64,8192,36864,50272,False,2944,1
0.28800000000000003,0.296,0.2927142857142857,0.293,0.0018294640678379517,0.111,0.114,0.11240000000000001,0.112,0.0006633249580710806,4.614,4.76,4.693650000000001,4.6995000000000005,0.0378355322415319,0.213,0.219,0.2162,0.216,0.0016000000000000014,1.5290000000000001,1.582,1.55785,1.56,0.013763266327438404,6.808,7.0360000000000005,6.935249999999999,6.944,0.06056473809074063,0.335,0.34,0.33745,0.337,0.0013955285736952875,6.973,7.275,7.099900000000001,7.085,0.07024806047144656,0.20500000000000002,0.20600000000000002,0.20515000000000003,0.20500000000000002,0.0003570714214271428,64,64,8192,36864,50272,False,2912,1
0.28300000000000003,0.293,0.2892380952380953,0.289,0.0024476375763612017,0.11,0.112,0.11110000000000002,0.111,0.0007681145747868615,4.5680000000000005,4.732,4.691599999999999,4.6985,0.0397333612975293,0.212,0.216,0.2136,0.214,0.0012409673645990868,1.514,1.568,1.5567000000000002,1.56,0.013697079980784238,6.739,6.9830000000000005,6.926250000000001,6.942500000000001,0.06624867923211762,0.329,0.336,0.33365,0.333,0.0016515144564913757,6.986,7.2330000000000005,7.13125,7.1235,0.06001156138611969,0.202,0.20400000000000001,0.2029,0.203,0.00043588989435406776,64,64,8192,36864,50272,False,2880,1
0.28200000000000003,0.29,0.28600000000000003,0.28600000000000003,0.0019023794624226755,0.109,0.113,0.11050000000000001,0.11,0.0012041594578792306,4.618,4.752,4.67255,4.673500000000001,0.04478333953603729,0.20800000000000002,0.214,0.21125000000000002,0.212,0.00154515371403624,1.53,1.581,1.54905,1.549,0.01563161859821302,6.814,7.034,6.9007000000000005,6.9085,0.06555463370349957,0.327,0.331,0.329,0.329,0.0014491376746189454,6.871,7.244,7.036500000000001,7.04,0.10073604121663696,0.2,0.202,0.201,0.201,0.0005477225575051667,64,64,8192,36864,50272,False,2848,1
0.275,0.279,0.2770476190476191,0.277,0.0010454523047666747,0.107,0.11,0.10830000000000002,0.108,0.0006403124237432853,4.321,4.377,4.35095,4.3500000000000005,0.00945238065251289,0.20400000000000001,0.209,0.2068,0.20700000000000002,0.0012884098726725112,1.5,1.518,1.5108,1.5110000000000001,0.0029427877939124402,6.465,6.547,6.514100000000001,6.515000000000001,0.013269890730522241,0.32,0.322,0.32114999999999994,0.321,0.0004769696007084732,6.585,6.658,6.622750000000001,6.623,0.011553679067725635,0.197,0.199,0.198,0.198,0.0006324555320336764,64,64,8192,36864,50272,False,2816,1
0.27,0.276,0.2726190476190476,0.272,0.0015576597365520133,0.106,0.109,0.10720000000000003,0.107,0.0008124038404635967,4.251,4.378,4.323100000000001,4.320500000000001,0.03739104170787437,0.199,0.20800000000000002,0.20345000000000005,0.203,0.0019615045245933048,1.476,1.52,1.501,1.499,0.01297304898626382,6.368,6.547,6.471050000000001,6.4745,0.0515969718103689,0.314,0.318,0.31659999999999994,0.316,0.0011575836902790236,6.472,6.666,6.57935,6.563,0.05627279538107207,0.195,0.196,0.19590000000000002,0.196,0.00030000000000000024,64,64,8192,36864,50272,False,2784,1
0.267,0.273,0.27023809523809533,0.27,0.0016302135970117813,0.105,0.107,0.10629999999999999,0.106,0.0007141428428542857,4.249,4.376,4.33065,4.349,0.03995657017312682,0.199,0.202,0.20074999999999998,0.201,0.0010428326807307114,1.476,1.5210000000000001,1.5038500000000004,1.51,0.013835732723639926,6.365,6.547,6.4826999999999995,6.5135000000000005,0.05595453511557392,0.311,0.315,0.31335,0.314,0.0012757350822173083,6.472,6.663,6.59405,6.6225000000000005,0.05973062447354786,0.193,0.194,0.19365000000000002,0.194,0.00047696960070847325,64,64,8192,36864,50272,False,2752,1
0.265,0.271,0.26747619047619053,0.267,0.001434906587935179,0.10400000000000001,0.106,0.1052,0.105,0.0005999999999999978,4.297,4.376,4.34985,4.349,0.020652542216395623,0.196,0.202,0.1994,0.1995,0.0014628738838327806,1.491,1.5190000000000001,1.51015,1.51,0.007281998352100907,6.436,6.547,6.51365,6.5135000000000005,0.029232302338337953,0.309,0.311,0.31039999999999995,0.3105,0.0006633249580710806,6.546,6.662,6.622250000000001,6.623,0.03068529778248855,0.19,0.192,0.19115,0.191,0.0007262919523166982,64,64,8192,36864,50272,False,2720,1
0.262,0.268,0.2647619047619048,0.265,0.001411003084764673,0.10200000000000001,0.106,0.10410000000000001,0.10400000000000001,0.0008888194417315553,4.134,4.183,4.138,4.136,0.01034408043278856,0.197,0.199,0.19805,0.198,0.0008645808232895299,1.5090000000000001,1.528,1.51065,1.51,0.004003436024217189,6.1080000000000005,6.186,6.116750000000001,6.1135,0.01608687353092573,0.308,0.31,0.30809999999999993,0.308,0.0004358898943540677,6.134,6.204,6.140599999999999,6.136,0.016493635136015317,0.19,0.191,0.19039999999999999,0.19,0.000489897948556636,64,64,8192,36864,50272,False,2688,1
0.256,0.265,0.2608095238095238,0.261,0.002259773431943749,0.101,0.105,0.10315,0.10300000000000001,0.0009630680142129093,4.041,4.219,4.14935,4.135,0.0504363708052036,0.192,0.199,0.19595,0.196,0.0015321553446044577,1.475,1.537,1.5122500000000003,1.51,0.018096615705705827,5.973,6.251,6.1356,6.115,0.08040920345333621,0.301,0.306,0.30425,0.304,0.0013738631664034098,5.997,6.266,6.15705,6.135,0.07639402790794583,0.187,0.189,0.18755000000000002,0.1875,0.0005894913061275802,64,64,8192,36864,50272,False,2656,1
0.257,0.261,0.2584285714285715,0.258,0.0011368891796488887,0.1,0.10300000000000001,0.10145000000000001,0.10200000000000001,0.0009205976319760993,4.133,4.182,4.13905,4.134,0.014168539091945957,0.192,0.195,0.1935,0.194,0.0009219544457292896,1.5090000000000001,1.5270000000000001,1.5109500000000002,1.5090000000000001,0.005200721103847035,6.109,6.188,6.120349999999999,6.114,0.021485518378666028,0.3,0.302,0.30015,0.3,0.00047696960070847325,6.133,6.207,6.14295,6.135,0.02177263190337808,0.185,0.186,0.18525,0.185,0.00043301270189221973,64,64,8192,36864,50272,False,2624,1
0.252,0.257,0.2547142857142857,0.255,0.0013144927373183117,0.097,0.098,0.09755,0.098,0.0004974937185533104,4.083,4.136,4.126499999999999,4.134,0.017746830702973407,0.189,0.193,0.1907,0.191,0.001187434208703793,1.491,1.51,1.5064000000000002,1.5090000000000001,0.006343500610861493,6.035,6.1160000000000005,6.097599999999999,6.111,0.027425170920160197,0.295,0.297,0.2961,0.296,0.0006244997998398404,6.062,6.136,6.1229,6.133,0.025315805339747834,0.181,0.183,0.18249999999999997,0.183,0.0005916079783099622,64,64,8192,36864,50272,False,2592,1
0.249,0.256,0.2523333333333333,0.252,0.001553286326695248,0.096,0.097,0.09659999999999999,0.097,0.0004898979485566361,3.873,3.967,3.9420500000000005,3.9535,0.02452238773039853,0.189,0.192,0.1897,0.189,0.0009000000000000007,1.285,1.316,1.3076,1.312,0.008464041587799544,5.8020000000000005,5.941,5.89935,5.9105,0.035199822442733834,0.291,0.294,0.29264999999999997,0.2925,0.0009630680142129119,5.623,5.7620000000000005,5.720600000000001,5.736000000000001,0.03896844877590072,0.182,0.183,0.18239999999999998,0.182,0.000489897948556636,64,64,8192,36864,50272,False,2560,1
0.247,0.254,0.24957142857142864,0.249,0.0016495721976846464,0.094,0.096,0.09515,0.095,0.0005722761571129803,3.919,3.964,3.9222,3.92,0.009620810776644548,0.185,0.188,0.18699999999999997,0.187,0.0008944271909999167,1.299,1.316,1.30085,1.3,0.003511053972812161,5.87,5.94,5.874699999999999,5.871,0.015003666218628059,0.289,0.291,0.28909999999999997,0.289,0.0004358898943540677,5.692,5.76,5.6989,5.6935,0.01670299374363761,0.179,0.181,0.18030000000000004,0.18,0.0005567764362830027,64,64,8192,36864,50272,False,2528,1
0.246,0.248,0.24642857142857147,0.246,0.0005832118435198048,0.093,0.096,0.09430000000000001,0.094,0.0006403124237432853,3.9170000000000003,3.922,3.9198500000000003,3.92,0.0010618380290797651,0.183,0.186,0.18455,0.185,0.0008046738469715548,1.299,1.301,1.3000500000000001,1.3,0.00038405728739341846,5.869,5.872,5.8707,5.871,0.000900000000000044,0.28500000000000003,0.28600000000000003,0.28579999999999994,0.28600000000000003,0.00040000000000000034,5.69,5.695,5.6929,5.6930000000000005,0.0013379088160259574,0.177,0.178,0.1775,0.1775,0.0005000000000000004,64,64,8192,36864,50272,False,2496,1
0.24,0.245,0.24252380952380953,0.243,0.0014677176197545197,0.092,0.094,0.09315,0.093,0.0005722761571129804,3.871,3.9530000000000003,3.92355,3.92,0.022166359646996682,0.18,0.184,0.18175000000000002,0.182,0.0009420721840708396,1.284,1.314,1.3021,1.3,0.008269824665614128,5.799,5.9190000000000005,5.876200000000001,5.871,0.03343889950342269,0.28,0.28200000000000003,0.28165000000000007,0.28200000000000003,0.0007262919523166983,5.627,5.756,5.7017,5.694,0.03709730448428847,0.17400000000000002,0.176,0.17504999999999998,0.17500000000000002,0.0004974937185533026,64,64,8192,36864,50272,False,2464,1
0.23600000000000002,0.242,0.23957142857142855,0.24,0.001399708424447521,0.091,0.092,0.09175000000000001,0.092,0.0004330127018922197,3.661,3.709,3.7054,3.708,0.010219589032833005,0.178,0.181,0.1799,0.18,0.0008306623862918082,1.284,1.3,1.29895,1.3,0.003456515586540876,5.581,5.649,5.644100000000001,5.647,0.01450137924474764,0.276,0.278,0.27775000000000005,0.278,0.0005361902647381809,5.631,5.6930000000000005,5.686950000000001,5.692,0.0159357302939025,0.17200000000000001,0.17400000000000002,0.1728,0.17300000000000001,0.0005099019513592789,64,64,8192,36864,50272,False,2432,1
0.23500000000000001,0.23900000000000002,0.23676190476190478,0.23700000000000002,0.0012307474269828663,0.09,0.092,0.091,0.091,0.00044721359549995833,3.662,3.745,3.7112499999999997,3.708,0.02584932300854316,0.17400000000000002,0.179,0.17745,0.178,0.0012031209415515934,1.283,1.313,1.2993999999999999,1.3,0.009457272334029532,5.579,5.676,5.640850000000002,5.647,0.03245192598290586,0.272,0.275,0.2736,0.274,0.0008602325267042634,5.6240000000000006,5.755,5.6991000000000005,5.6930000000000005,0.04212469584459917,0.169,0.171,0.17029999999999998,0.17,0.0005567764362830027,64,64,8192,36864,50272,False,2400,1
0.23,0.234,0.2329047619047619,0.233,0.0009209085526577969,0.089,0.09,0.08970000000000002,0.09,0.0004582575694955844,3.662,3.71,3.7033,3.708,0.01381339929199188,0.17300000000000001,0.177,0.17495,0.17500000000000002,0.0012439855304624634,1.283,1.3,1.2978,1.299,0.004955804677345571,5.579,5.648,5.6378,5.646,0.02114852240701471,0.268,0.27,0.26979999999999993,0.27,0.0005099019513592789,5.6240000000000006,5.694,5.683300000000001,5.692500000000001,0.021868013169924764,0.167,0.168,0.1673,0.167,0.0004582575694955844,64,64,8192,36864,50272,False,2368,1
0.226,0.233,0.23023809523809527,0.23,0.0015088551921671307,0.088,0.091,0.08894999999999999,0.089,0.0006689544080129832,3.623,3.749,3.7087499999999998,3.708,0.03261882125399383,0.171,0.17500000000000002,0.17260000000000003,0.17250000000000001,0.0010677078252031322,1.27,1.313,1.30015,1.2995,0.011512058894915363,5.517,5.674,5.6365,5.6455,0.045381163493238015,0.264,0.268,0.26660000000000006,0.267,0.0010198039027185578,5.562,5.756,5.694800000000001,5.692500000000001,0.05519474612678275,0.164,0.166,0.16495,0.165,0.0004974937185533104,64,64,8192,36864,50272,False,2336,1
0.226,0.23,0.22780952380952385,0.228,0.0011388819755334676,0.08700000000000001,0.089,0.08805,0.088,0.0005894913061275767,3.496,3.543,3.50945,3.499,0.01861310022537893,0.169,0.17400000000000002,0.17140000000000002,0.171,0.001280624847486571,1.294,1.309,1.2977500000000002,1.294,0.006386509218657686,5.239,5.308,5.25855,5.244,0.02724238425688906,0.264,0.266,0.26515000000000005,0.265,0.0005722761571129803,5.19,5.259,5.20855,5.1945,0.02526356071499026,0.164,0.166,0.165,0.165,0.0003162277660168382,64,64,8192,36864,50272,False,2304,1
0.222,0.226,0.2241904761904762,0.224,0.0008518354199999206,0.08600000000000001,0.088,0.0869,0.08700000000000001,0.0006244997998398368,3.497,3.5,3.4983000000000004,3.498,0.0011000000000000365,0.167,0.171,0.16855000000000003,0.169,0.0010712142642814284,1.294,1.295,1.29415,1.294,0.00035707142142710316,5.239,5.246,5.241999999999999,5.242,0.001581138830084184,0.261,0.262,0.26105000000000006,0.261,0.00021794494717703385,5.191,5.197,5.19375,5.194,0.0015124483462254086,0.162,0.163,0.16215,0.162,0.00035707142142714284,64,64,8192,36864,50272,False,2272,1
0.217,0.223,0.22138095238095237,0.222,0.0014630753805464029,0.085,0.08700000000000001,0.08590000000000002,0.08600000000000001,0.000538516480713451,3.418,3.5,3.48965,3.497,0.023590835084837506,0.164,0.169,0.16659999999999997,0.167,0.0012409673645990868,1.264,1.294,1.2908,1.294,0.008942035562443265,5.12,5.245,5.2242500000000005,5.2415,0.04163757317615907,0.255,0.257,0.25669999999999993,0.257,0.0007141428428542856,5.0760000000000005,5.198,5.1779,5.1930000000000005,0.03743647953534086,0.159,0.16,0.1597,0.16,0.0004582575694955844,64,64,8192,36864,50272,False,2240,1
0.214,0.219,0.21776190476190474,0.218,0.001268848818521356,0.083,0.085,0.08395,0.084,0.0006689544080129832,3.415,3.531,3.4975,3.4955,0.027017586864855288,0.162,0.166,0.16425,0.164,0.001219631091765048,1.264,1.3,1.29095,1.2934999999999999,0.010268763314050999,5.12,5.291,5.2364,5.238,0.04333289743370507,0.251,0.253,0.25270000000000004,0.253,0.0007141428428542856,5.0760000000000005,5.248,5.1923,5.19,0.03868216643364221,0.156,0.158,0.15694999999999998,0.157,0.0007399324293474378,64,64,8192,36864,50272,False,2208,1
0.213,0.217,0.21528571428571427,0.216,0.0010301575072754264,0.082,0.084,0.08314999999999999,0.083,0.0005722761571129803,3.434,3.49,3.4720500000000007,3.475,0.01803739171831667,0.157,0.161,0.15940000000000001,0.16,0.001356465996625055,1.2770000000000001,1.3,1.2923499999999999,1.294,0.007708923400838766,4.941,5.0440000000000005,5.002800000000001,5.003500000000001,0.034338899225222694,0.247,0.249,0.24874999999999994,0.249,0.0005361902647381809,5.122,5.248,5.1928,5.189,0.0422476034823279,0.154,0.155,0.15429999999999996,0.154,0.0004582575694955844,64,64,8192,36864,50272,False,2176,1
0.21,0.214,0.2115714285714286,0.211,0.0009547589359887352,0.081,0.083,0.0819,0.082,0.00043588989435406776,3.432,3.475,3.4696500000000006,3.474,0.012244488556081068,0.155,0.159,0.15705,0.157,0.001160818676624391,1.2770000000000001,1.294,1.2906999999999997,1.293,0.005487257967327536,4.9430000000000005,5.0040000000000004,4.9939,5.003,0.021116107595861494,0.244,0.246,0.24505,0.245,0.0005894913061275804,5.126,5.19,5.180149999999999,5.187,0.019027020260671317,0.151,0.153,0.15134999999999996,0.151,0.0005722761571129803,64,64,8192,36864,50272,False,2144,1
0.20400000000000001,0.21,0.2080952380952381,0.20800000000000002,0.0016591667990651668,0.079,0.082,0.08074999999999999,0.081,0.0006224949798994372,3.395,3.487,3.4655,3.473,0.027977669667075596,0.151,0.157,0.15464999999999998,0.1545,0.0013518505834595785,1.264,1.3,1.2914999999999999,1.293,0.010293201639917468,4.888,5.041,4.99425,5.002,0.048589993825889646,0.23900000000000002,0.242,0.24139999999999998,0.242,0.0010198039027185513,5.071,5.248,5.184849999999999,5.1875,0.056583809521805827,0.148,0.149,0.1488,0.149,0.00040000000000000034,64,64,8192,36864,50272,False,2112,1
0.202,0.21,0.20557142857142863,0.20600000000000002,0.0019656921371952645,0.079,0.082,0.08055000000000001,0.081,0.0008046738469715548,3.3930000000000002,3.488,3.4512,3.452,0.032701070318874856,0.149,0.155,0.15164999999999998,0.152,0.0013518505834595785,1.264,1.3,1.2860999999999998,1.2854999999999999,0.012173331507849399,4.888,5.041,4.979050000000001,4.971,0.05230150571446295,0.23600000000000002,0.23900000000000002,0.23745000000000002,0.23750000000000002,0.00086458082328953,5.0680000000000005,5.249,5.16835,5.1365,0.06334056756929164,0.145,0.147,0.14609999999999995,0.146,0.0007000000000000005,64,64,8192,36864,50272,False,2080,1
0.201,0.20500000000000002,0.2025714285714286,0.202,0.0010033955955097854,0.077,0.08,0.0787,0.079,0.0007810249675906662,3.233,3.273,3.2586500000000003,3.259,0.009382297160077616,0.148,0.151,0.1497,0.15,0.0010049875621120899,1.073,1.09,1.0810499999999998,1.081,0.0037745860700214603,4.742,4.803,4.776400000000001,4.7795000000000005,0.01574293492332361,0.233,0.23500000000000001,0.23395000000000002,0.234,0.0004974937185533105,4.707,4.7700000000000005,4.73375,4.734,0.01500958027394511,0.14300000000000002,0.145,0.14405000000000004,0.14400000000000002,0.0003840572873934238,64,64,8192,36864,50272,False,2048,1
0.201,0.20400000000000001,0.20214285714285715,0.202,0.0007095078297976835,0.077,0.08,0.07835,0.078,0.0009096702699330135,3.221,3.261,3.2542500000000003,3.259,0.012688084961884522,0.147,0.151,0.14959999999999998,0.15,0.0012409673645990868,1.067,1.083,1.07855,1.08,0.004769433928675402,4.723,4.783,4.771700000000001,4.78,0.02019678192188053,0.233,0.234,0.23385000000000003,0.234,0.0003570714214271428,4.678,4.735,4.726999999999999,4.734,0.01743846323504458,0.14300000000000002,0.145,0.14405000000000004,0.14400000000000002,0.0004974937185533025,64,64,8192,36864,50272,False,2048,1
0.199,0.203,0.20109523809523808,0.201,0.0009209085526577967,0.077,0.079,0.07735,0.077,0.0005722761571129803,3.22,3.2600000000000002,3.2554499999999997,3.259,0.011663940157596805,0.147,0.15,0.1487,0.149,0.0008426149773176366,1.067,1.081,1.0791,1.081,0.004134005321718888,4.722,4.781,4.7712,4.78,0.02025734434717441,0.231,0.232,0.23185000000000006,0.232,0.0003570714214271428,4.678,4.735,4.7265999999999995,4.734,0.018752066552783005,0.14100000000000001,0.14400000000000002,0.14295000000000005,0.14300000000000002,0.00086458082328953,64,64,8192,36864,50272,False,2032,1
0.198,0.201,0.19933333333333333,0.199,0.0010389249632986404,0.076,0.078,0.07719999999999999,0.077,0.0006000000000000006,3.22,3.2600000000000002,3.2551499999999995,3.259,0.011727211944874126,0.146,0.149,0.14714999999999998,0.147,0.0009096702699330135,1.067,1.082,1.0785,1.08,0.004727578661429139,4.722,4.781,4.77055,4.779,0.019993686503494004,0.229,0.23,0.22985000000000005,0.23,0.0003570714214271428,4.732,4.79,4.7803,4.789,0.020295566018221682,0.14,0.14200000000000002,0.14090000000000003,0.14100000000000001,0.0007000000000000008,64,64,8192,36864,50272,False,2016,1
0.196,0.201,0.19819047619047622,0.198,0.0010962728031639378,0.076,0.078,0.07665,0.077,0.0005722761571129803,3.228,3.274,3.2582,3.259,0.011872657663724698,0.14400000000000002,0.149,0.14609999999999995,0.146,0.0011357816691600505,1.068,1.089,1.0809999999999997,1.08,0.005205766033928127,4.723,4.803,4.7780000000000005,4.779,0.02075090359478368,0.228,0.229,0.22885000000000005,0.229,0.0003570714214271428,4.7330000000000005,4.813,4.7873,4.788,0.020349692872375164,0.139,0.14,0.1396,0.14,0.0004898979485566361,64,64,8192,36864,50272,False,2000,1
0.194,0.2,0.1960952380952381,0.196,0.0014769583256448416,0.075,0.077,0.0758,0.076,0.0006782329983125273,3.219,3.259,3.2374500000000004,3.221,0.019100981650166497,0.14300000000000002,0.147,0.1448,0.145,0.00107703296142689,1.066,1.08,1.0727999999999998,1.0675,0.006523802572120082,4.721,4.779,4.7475000000000005,4.723,0.02789892471046146,0.225,0.227,0.2257,0.226,0.0007141428428542857,4.731,4.789,4.757249999999999,4.7330000000000005,0.028124499995555444,0.137,0.14,0.1382,0.138,0.0006000000000000005,64,64,8192,36864,50272,False,1984,1
0.191,0.197,0.19438095238095238,0.195,0.0015576597365520135,0.074,0.077,0.0755,0.076,0.0007416198487095671,3.185,3.273,3.2384500000000003,3.2445,0.02929415470704009,0.14200000000000002,0.145,0.14400000000000004,0.14400000000000002,0.0009486832980505044,1.055,1.088,1.0743499999999997,1.076,0.010593748156342068,4.6690000000000005,4.8,4.748150000000001,4.737,0.041720828131761686,0.223,0.226,0.22454999999999997,0.224,0.0009205976319760994,4.678,4.8100000000000005,4.75765,4.7555,0.04230280723545428,0.136,0.138,0.13685000000000003,0.137,0.0006538348415311016,64,64,8192,36864,50272,False,1968,1
0.19,0.195,0.1919047619047619,0.192,0.0010647942749999009,0.073,0.077,0.07485,0.075,0.001061838029079766,3.218,3.258,3.2231,3.219,0.01164431191612456,0.14100000000000001,0.146,0.1427,0.14300000000000002,0.0013820274961085209,1.066,1.08,1.0678999999999998,1.067,0.00391024295920343,4.72,4.7780000000000005,4.72425,4.721,0.012433322162640308,0.221,0.223,0.22145,0.221,0.0005894913061275802,4.729,4.788,4.733700000000001,4.731,0.012518386477497841,0.135,0.136,0.1358,0.136,0.00040000000000000034,64,64,8192,36864,50272,False,1952,1
0.188,0.194,0.1909047619047619,0.19,0.0016007367918068217,0.073,0.075,0.07404999999999999,0.074,0.0006689544080129831,3.184,3.258,3.2288000000000006,3.219,0.020448960853794024,0.14,0.14300000000000002,0.14145000000000002,0.14200000000000002,0.001023474474522937,1.055,1.08,1.0699,1.067,0.006977822009767824,4.6690000000000005,4.7780000000000005,4.73115,4.721,0.02924769221665192,0.219,0.221,0.22014999999999998,0.22,0.0005722761571129803,4.678,4.788,4.741099999999999,4.731,0.030111293562382926,0.133,0.135,0.13435,0.134,0.0006538348415311016,64,64,8192,36864,50272,False,1936,1
